COLI_FEC,COLI_TOT,E_COLI,COT,COT_SOL,DBO_SOL,DBO_TOT,DQO_SOL,DQO_TOT,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,TOX_D_48_UT,TOX_V_15_UT,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,CONDUC_CAMPO,pH_CAMPO,OD_%,OD_mg/L,SST,TURBIEDAD,AS_TOT,CD_TOT,CR_TOT,HG_TOT,NI_TOT,PB_TOT,DUR_TOT,TEMP_AMB,TEMP_AGUA,CLORUROS_TOT,TIPO_CUERPO_AGUA
2400.0,2400.0,1100.0,5.151,3.783,4.29,5.2,59.52,69.44,0.125,0.046,0.734,0.504,1.409,0.629,1.0,1.0,0.85,0.237,30.0,0.085,293.12,458.0,7.51,36.0,3.1,10.0,46.9,0.0015,0.001301,0.0012,0.0002,0.00042,0.00154,170.0,28.1,27.9,,LÓTICO
1100.0,2400.0,460.0,,6.056,2.0,2.0,10.0,,0.0035,0.04,0.392,0.0,0.432,0.0035,1.0,1.0,0.388,0.39,40.0,0.239,268.8,420.0,7.39,47.0,4.5,10.0,8.65,0.0015,0.001301,0.0012,0.00063,0.00042,0.00154,114.0,26.9,29.2,,LÓTICO
70.0,90.0,40.0,3.515,3.477,2.594,3.458,40.941,62.706,0.712,0.068,0.512,0.0,1.292,0.712,1.0,1.0,0.16,0.124,30.0,0.077,733.44,1146.0,7.35,42.0,3.8,10.0,9.84,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,214.0,31.6,33.5,,LÓTICO
30.0,110.0,3.0,6.083,5.201,2.929,4.1,35.059,59.176,0.186,0.059,0.477,1.12,1.842,1.306,1.0,1.0,0.259,0.272,50.0,0.154,366.08,572.0,7.39,45.0,3.9,20.0,16.7,0.0015,0.001301,0.0012,0.0002013,0.00042,0.008,170.0,28.1,30.2,,LÓTICO
24000.0,24000.0,2400.0,12.09,3.56,7.2,11.67,113.28,207.68,1.564,0.021,0.322,0.0,1.907,1.564,,1.0,0.107,0.074,20.0,0.113,8963.2,11204.0,7.06,10.0,1.12,30.0,5.57,0.006,0.001301,0.0012,0.0002013,0.0061,0.00154,1643.4,25.9,26.5,,LÓTICO
4600.0,11000.0,2100.0,6.96,2.33,9.0,16.0,718.0,1708.0,0.12,0.005,0.041,0.672,0.8330000000000001,0.792,,1.0,0.166,0.136,10.0,0.113,24345.600000000002,30432.0,8.0,47.2,4.5,45.0,5.43,0.0015,0.001301,0.0087,0.0002013,0.0076,0.0087,3360.0,30.1,33.0,,LÓTICO
24000.0,24000.0,2100.0,7.723,3.805,10.7,19.3,57.04,74.73,2.303,0.159,0.031,1.713,4.175,4.016,1.0,1.0,1.214,0.585,10.0,0.262,1077.76,1684.0,7.3,48.0,4.8,58.0,23.4,0.0015,0.001301,0.007,0.0002013,0.0143,0.0071,140.6,26.1,25.5,,LÓTICO
24000.0,24000.0,4600.0,8.617,8.145,2.7,3.7,34.04,56.73,0.903,0.027,0.176,1.123,2.229,2.026,1.0,1.0,1.444,1.276,50.0,0.366,517.76,809.0,7.1,,4.9,15.0,11.7,0.0015,0.001301,0.0012,0.0002013,0.0018,0.0058,190.0,28.1,32.1,,LÓTICO
24000.0,24000.0,1500.0,5.225,5.224,3.3,4.7,54.73,70.89,1.847,0.005,0.031,3.311,5.1579999999999995,5.1579999999999995,1.0,1.0,0.404,0.251,30.0,0.167,402.56,629.0,7.3,48.0,4.5,28.0,20.3,0.0015,0.001301,0.005,0.0002013,0.0085,0.0177,168.0,28.7,31.2,,LÓTICO
24000.0,24000.0,11000.0,28.338,6.244,2.7,4.5,23.23,35.54,0.957,0.021,0.037,0.744,1.759,1.701,1.0,1.0,0.25,0.195,30.0,0.305,351.36,549.0,7.6,48.0,4.2,23.0,11.2,0.0015,0.001301,0.0012,0.0002013,0.0221,0.0265,136.0,27.1,30.1,,LÓTICO
24000.0,24000.0,11000.0,4.839,3.707,4.413,6.4,119.615,143.846,3.359,0.037,0.138,3.148,6.682,6.507,1.25,1.0,0.746,0.409,10.0,0.118,15738.400000000001,19673.0,7.5,38.0,3.14,21.0,4.0,0.0015,0.001301,0.0012,0.0002013,0.001,0.00154,1980.0,26.2,28.1,,LÓTICO
24000.0,24000.0,11000.0,4.958,4.32,2.0,4.65,72.69,103.08,1.349,0.021,0.06,1.856,3.286,3.205,,1.0,0.389,0.339,5.0,0.07,13880.0,17350.0,7.2,50.0,4.91,22.0,4.79,0.0015,0.001301,0.0012,0.0002013,0.0035,0.00154,1970.0,31.9,32.1,,LÓTICO
11000.0,24000.0,4600.0,2.469,2.379,,,,36.64,0.774,0.023,0.196,0.969,1.9620000000000002,1.7429999999999999,1.0,1.0,0.562,0.198,5.0,0.141,4550.400000000001,5688.0,7.7,42.7,3.92,12.0,6.3,0.0015,0.001301,0.0082,0.0002013,0.0044,0.00154,308.0,28.6,28.1,,LÓTICO
24000.0,24000.0,4600.0,9.585,9.562,4.33,9.33,38.93,58.93,2.896,0.005,0.05,1.595,4.5409999999999995,4.491,1.0,1.0,0.454,0.382,80.0,0.56,760.32,1188.0,7.2,15.0,1.35,21.25,10.8,0.0015,0.001301,0.0012,0.0002013,0.009,0.00154,306.0,31.6,32.1,,LÓTICO
11000.0,24000.0,4600.0,7.349,7.334,3.17,4.87,27.5,58.21,0.675,0.005,0.243,1.915,2.833,2.59,1.0,1.0,0.356,0.256,60.0,0.363,337.28000000000003,527.0,7.3,31.4,2.31,39.0,28.4,0.0015,0.001301,0.0012,0.0007,0.0046,0.00154,158.0,30.2,32.1,,LÓTICO
24000.0,24000.0,11000.0,5.384,5.183,2.0,2.18,17.37,36.03,1.106,0.04,0.149,1.391,2.686,2.497,1.0,,0.337,0.221,40.0,0.237,2348.8,3670.0,7.3,36.8,2.93,13.0,11.7,0.0015,0.001301,0.0012,0.0002013,0.0035,0.00154,424.0,24.7,26.4,,LÓTICO
280.0,11000.0,40.0,4.803,4.006,2.0,4.05,51.27,123.6,1.919,0.024,0.596,1.289,3.8280000000000003,3.208,1.43,1.0,0.179,0.173,30.0,0.052,14399.2,17999.0,7.8,33.7,2.83,32.0,11.8,0.0015,0.001301,0.0012,0.0002013,0.0039,0.0056,1850.0,28.1,29.3,,LÓTICO
930.0,930.0,30.0,3.643,2.757,2.0,3.5,671.38,912.76,3.964,0.005,0.031,2.291,6.255,6.255,3.11,1.0,0.563,0.349,20.0,0.067,25056.800000000003,31321.0,7.4,13.5,1.17,30.0,8.12,0.0015,0.001301,0.0012,0.0002013,0.0056,0.0105,3490.0,28.7,32.6,,LÓTICO
240000.0,240000.0,1500.0,4.175,2.916,3.0,3.67,895.52,1002.41,0.04,0.005,0.178,0.772,0.99,0.812,2.25,1.0,0.569,0.39,20.0,0.072,18395.2,22994.0,8.0,26.3,1.48,31.0,6.17,0.0015,0.001301,0.0012,0.0002013,0.0017,0.00154,2610.0,28.6,31.6,,LÓTICO
40.0,90.0,30.0,3.201,2.275,2.0,2.0,10.0,31.91,0.499,0.041,0.031,1.364,1.9040000000000001,1.863,1.0,1.0,0.176,0.169,30.0,0.095,348.8,545.0,7.7,52.1,4.0,13.0,21.7,0.0015,0.001301,0.0012,0.0002013,0.00315,0.00154,94.0,28.6,29.9,,LÓTICO
2100.0,24000.0,280.0,9.013,8.454,2.0,4.0,78.73,129.64,1.687,0.02,0.06,1.217,2.984,2.904,1.0,1.0,1.569,0.843,150.0,0.452,480.0,750.0,7.3,14.6,1.06,10.0,11.5,0.0015,0.001301,0.0012,0.0002013,0.00385,0.00154,170.0,29.8,32.2,,LÓTICO
24000.0,24000.0,4600.0,5.295,5.023,2.0,2.0,45.19,48.27,1.013,0.051,0.664,1.8,3.5279999999999996,2.8129999999999997,1.0,1.0,0.426,0.283,30.0,0.103,1031.04,1611.0,7.6,17.1,1.29,15.0,7.92,0.0015,0.001301,0.00999,0.0002013,0.09479,0.00154,224.0,24.6,29.0,,LÓTICO
230.0,280.0,210.0,4.11,3.989,2.0,2.08,57.8,63.8,1.964,0.005,0.794,1.243,4.001,3.207,1.07,1.0,0.456,0.343,30.0,0.03,10726.400000000001,13408.0,7.4,38.6,3.2,10.0,4.49,0.0015,0.001301,0.0012,0.0002013,0.00226,0.00154,1660.0,28.2,30.1,,LÓTICO
1500.0,2400.0,750.0,3.928,0.103,2.0,3.53,141.6,169.92,1.812,0.005,0.667,0.613,3.092,2.425,4.82,1.0,0.25,0.17,30.0,0.475,23711.2,29639.0,7.6,26.0,2.1,19.0,6.6,0.0015,0.001301,0.0012,0.0002013,0.00116,0.00154,2580.0,34.8,33.2,,LÓTICO
2400.0,4600.0,2100.0,17.046,5.595,2.0,2.0,10.0,23.25,0.752,0.005,1.242,0.108,2.102,0.86,1.0,1.0,0.354,0.316,40.0,0.085,1448.32,2263.0,7.8,,,17.0,10.6,0.0015,0.001301,0.00987,0.0002013,0.00205,0.00154,266.0,34.1,32.6,,LÓTICO
24000.0,24000.0,24000.0,7.45,6.167,2.0,2.0,11.11,33.61,1.893,0.005,0.454,0.311,2.658,2.204,1.0,1.0,0.313,0.261,8.18,0.175,2869.12,4483.0,7.1,14.7,1.26,10.0,8.18,0.0015,0.001301,0.00792,0.0002013,0.00368,0.00154,496.0,32.4,33.7,,LÓTICO
24000.0,24000.0,24000.0,6.909,4.857,2.0,3.0,23.25,53.56,0.939,0.178,0.031,0.008,1.125,0.947,1.0,1.0,0.559,0.45,50.0,0.27,3134.08,4897.0,7.3,18.6,1.2,14.0,19.2,0.0929,0.001301,0.00749,0.0002013,0.00194,0.00154,144.0,29.9,34.9,,LÓTICO
24000.0,24000.0,11000.0,8.424,7.295,2.0,5.18,31.06,34.5,3.341,0.217,0.242,0.479,4.279,3.8200000000000003,1.0,1.0,0.659,0.553,40.0,0.27,569.6,890.0,8.1,36.7,2.16,10.0,9.55,0.0015,0.001301,0.01972,0.0002013,0.00364,0.00154,186.0,28.7,23.6,,LÓTICO
24000.0,24000.0,24000.0,32.886,21.721,5.6,8.0,76.14,109.36,0.878,0.024,0.378,0.481,1.7610000000000001,1.359,1.0,1.0,1.461,1.239,40.0,0.137,62.796800000000005,98.12,7.4,12.9,1.06,14.0,10.4,0.0015,0.001301,0.05144,0.0002013,0.00372,0.00154,1300.0,26.0,22.5,,LÓTICO
24000.0,24000.0,1500.0,6.142,3.311,37.0,61.67,65.79,87.86,6.673,0.005,0.031,1.113,7.786,7.786,1.28,1.0,1.297,1.119,20.0,0.265,5528.8,6911.0,7.7,23.4,1.71,16.0,7.88,0.0015,0.001301,0.01528,0.0002013,0.00331,0.00154,598.0,30.1,27.8,,LÓTICO
90.0,430.0,40.0,4.27,3.224,2.0,2.0,145.45,146.48,1.186,0.005,0.123,0.055,1.3639999999999999,1.2409999999999999,2.98,1.0,0.564,0.44,10.0,0.048,10726.400000000001,13408.0,7.9,10.0,1.0,16.0,3.33,0.0015,0.001301,0.00576,0.0002013,0.00116,0.00154,3130.0,33.2,26.2,,LÓTICO
24000.0,24000.0,24000.0,6.288,5.756,2.82,3.57,34.07,62.69,1.349,0.077,0.707,0.211,2.344,1.56,1.0,1.0,0.449,0.371,10.0,0.125,12912.0,16140.0,7.7,40.3,2.88,14.0,2.8,0.0015,0.00492,0.02486,0.0002013,0.03291,0.00154,1555.0,35.1,34.3,,LÓTICO
4600.0,24000.0,1500.0,6.887,6.066,2.0,2.0,29.29,29.64,0.0035,0.005,0.216,7.703,7.9190000000000005,7.703,1.0,1.0,0.354,0.275,20.0,0.205,365.44,571.0,7.4,31.7,2.9,18.0,8.7,0.0015,0.001301,0.0012,0.0002013,0.00492,0.00154,152.44,24.6,29.0,,LÓTICO
90.0,150.0,40.0,5.239,5.152,3.47,3.95,65.0,76.07,0.671,0.005,0.072,1.584,2.327,2.255,1.0,1.0,0.306,0.122,20.0,0.106,8184.8,10231.0,7.9,25.7,2.39,12.0,5.42,0.0015,0.001301,0.2093,0.0002013,0.00195,0.00154,1560.0,20.0,24.0,,LÓTICO
24000.0,24000.0,24000.0,12.766,10.128,7.77,8.03,76.07,95.36,8.861,0.005,0.031,0.959,9.82,9.82,1.91,1.0,1.674,0.799,40.0,0.185,14116.0,17645.0,8.0,12.3,1.02,26.0,9.47,0.0015,0.001301,0.00988,0.0002013,0.00042,0.00154,168.0,26.0,28.0,,LÓTICO
2400.0,,2400.0,16.039,,,4.06,,26.0,1.503,0.087,0.441,0.06,2.0909999999999997,1.563,1.0,1.0,0.507,0.411,30.0,,2035.2,3180.0,7.6,10.0,1.0,23.0,19.6,0.0015,0.001301,0.02685,0.00051,0.04619,0.00609,356.0,31.0,32.8,,LÓTICO
3.0,3.0,3.0,4.77,4.7,4.6,6.0,,19.1,1.29,0.005,0.442,1.5099999999999998,3.242,2.8,1.0,1.0,0.409,1.252,5.0,0.0138,307.2,480.0,7.55,57.0,3.31,11.0,2.5,0.005,0.001301,0.0012,0.0002013,0.00042,0.00154,156.8,27.0,32.0,,LÓTICO
1500.0,1500.0,3.0,15.567,8.357,2.25,3.536,12.0,30.4,1.105,0.005,0.037,3.08,4.2219999999999995,4.1850000000000005,,1.0,1.662,1.361,50.0,0.24,34096.0,42620.0,7.77,76.2,3.86,10.0,14.2,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,1690.0,35.1,38.3,,LÓTICO
2400.0,2400.0,2400.0,4.026,3.687,3.83,8.0,38.0,97.92,0.201,0.044,0.364,1.176,1.785,1.377,1.0,1.0,,,30.0,0.231,292.928,457.7,7.82,53.3,4.71,66.0,35.9,0.0015,0.001301,0.0012,0.0002013,0.004,0.00154,290.0,30.1,31.7,,LÓTICO
2400.0,2400.0,1100.0,4.891,4.592,5.5,9.0,49.6,79.36,0.07,0.036,0.746,2.128,2.98,2.198,1.0,1.0,0.191,0.461,30.0,0.076,294.40000000000003,460.0,7.34,45.0,3.5,10.0,83.9,0.0015,0.001301,0.0012,0.0004,0.00042,0.00154,220.0,29.2,31.6,,LÓTICO
240.0,460.0,210.0,6.033,5.691,3.86,9.0,12.0,33.0,0.063,0.03,0.228,0.0,0.321,0.063,1.0,1.0,0.681,0.195,40.0,0.203,250.24,391.0,7.3,39.0,3.1,10.0,13.7,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,114.0,27.2,29.5,,LÓTICO
40.0,70.0,30.0,3.177,0.103,2.375,3.393,33.882,54.471,1.052,0.063,0.516,0.0,1.631,1.052,1.0,1.0,0.137,0.132,30.0,0.081,214.4,335.0,7.56,32.0,2.9,10.0,10.8,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,134.0,32.0,34.5,,LÓTICO
30.0,110.0,3.0,4.904,4.614,2.071,3.7,16.235,27.412,0.473,0.068,0.645,0.504,1.69,0.977,1.0,1.0,0.279,0.297,50.0,0.133,262.4,410.0,7.61,29.0,2.6,10.0,25.1,0.0015,0.001301,0.0012,0.0002013,0.00042,0.007,148.0,27.8,32.1,,LÓTICO
11000.0,11000.0,2100.0,39.81,22.42,16.0,34.0,47.2,132.26,1.3,0.03,0.25,18.34,19.92,19.64,,1.0,1.32,1.204,100.0,0.361,8192.800000000001,10241.0,6.98,10.0,1.0,35.0,47.0,0.005,0.001301,0.0052,0.0007,0.0084,0.00154,1371.15,26.3,26.5,,LÓTICO
2400.0,4600.0,930.0,4.91,4.717,10.7,14.0,633.0,1273.0,0.561,0.005,0.031,2.408,2.969,2.969,,1.0,0.089,0.079,20.0,0.17,22891.2,28614.0,7.8,41.6,3.9,44.0,3.53,0.0015,0.001301,0.0094,0.0002013,0.009,0.0094,3000.0,30.0,32.6,,LÓTICO
24000.0,24000.0,2400.0,3.871,3.677,2.0,2.1,15.89,28.96,0.497,0.09,0.802,0.563,1.952,1.06,1.0,1.0,0.364,0.214,50.0,0.417,356.48,557.0,7.3,43.0,4.3,43.0,29.7,0.0015,0.001301,0.0012,0.0002013,0.0123,0.0093,118.8,25.6,29.0,,LÓTICO
24000.0,24000.0,4600.0,6.479,5.364,2.0,2.6,19.42,27.89,1.243,0.005,0.333,1.036,2.612,2.279,1.0,1.0,0.69,0.655,40.0,0.334,468.48,732.0,7.1,,4.7,25.0,17.0,0.0015,0.001301,0.0053,0.0007,0.0027,0.00154,188.0,28.0,32.3,,LÓTICO
280.0,430.0,70.0,3.968,2.784,2.0,2.0,41.27,61.27,1.056,0.024,0.031,3.469,4.5489999999999995,4.525,1.0,1.0,0.121,0.102,40.0,0.113,307.84000000000003,481.0,7.7,45.0,4.2,42.0,39.3,0.0015,0.001301,0.0012,0.0002013,0.0061,0.0123,132.0,28.9,31.1,,LÓTICO
11000.0,24000.0,4600.0,29.951,4.738,2.4,2.9,28.23,34.0,0.153,0.024,0.04,0.604,0.821,0.757,1.0,1.0,0.165,0.114,40.0,0.274,295.68,462.0,7.6,44.0,4.0,44.0,23.2,0.0015,0.001301,0.0012,0.0002013,0.0042,0.0064,128.0,29.1,31.5,,LÓTICO
24000.0,24000.0,11000.0,1.823,1.446,2.0,2.0,106.15,113.46,1.531,0.005,0.169,1.548,3.248,3.0789999999999997,1.9,1.0,0.272,0.243,10.0,0.069,20141.600000000002,25177.0,7.5,41.2,4.03,27.0,4.34,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,2580.0,26.0,27.3,,LÓTICO
24000.0,24000.0,11000.0,7.765,2.424,2.0,2.18,55.77,85.0,0.573,0.005,0.167,0.31,1.05,0.883,,1.0,0.079,0.052,5.0,0.069,10500.800000000001,13126.0,7.5,41.8,4.07,18.0,5.53,0.0015,0.001301,0.0012,0.0002013,0.0025,0.00154,1460.0,32.6,35.5,,LÓTICO
24000.0,24000.0,11000.0,6.285,5.876,,,,150.86,5.513,0.005,0.042,10.542,16.097,16.055,1.0,1.0,1.373,1.207,50.0,0.29,9852.0,12315.0,7.6,30.6,2.89,23.0,15.1,0.0015,0.001301,0.0062,0.0002013,0.0059,0.00154,1288.0,29.0,29.1,,LÓTICO
24000.0,24000.0,11000.0,11.429,10.96,4.6,5.67,35.71,52.86,2.834,0.005,0.05,3.424,6.308,6.258,1.0,1.0,0.52,0.438,100.0,0.635,706.5600000000001,1104.0,7.2,12.4,1.06,16.0,8.68,0.0015,0.001301,0.0012,0.0002013,0.0059,0.00154,228.0,31.8,30.9,,LÓTICO
11000.0,24000.0,4600.0,7.094,6.927,3.71,5.8,20.36,57.14,1.335,0.005,0.089,1.804,3.2279999999999998,3.1390000000000002,1.0,1.0,0.339,0.196,50.0,0.423,307.2,480.0,7.4,17.1,1.26,61.0,39.5,0.0015,0.001301,0.0012,0.0002013,0.006,0.00154,152.0,30.4,31.2,,LÓTICO
24000.0,24000.0,11000.0,5.314,5.212,2.5,3.0,10.03,19.7,1.217,0.048,0.265,3.106,4.636,4.323,1.0,1.0,0.419,0.273,30.0,0.234,1528.96,2389.0,7.2,23.5,1.86,24.0,17.2,0.0015,0.001301,0.0012,0.0002013,0.0043,0.00154,344.0,24.9,26.8,,LÓTICO
11000.0,24000.0,210.0,3.656,3.591,2.0,3.54,131.27,403.37,1.551,0.005,0.608,1.616,3.775,3.167,2.04,1.0,0.252,0.184,30.0,0.046,18999.2,23749.0,7.6,48.1,3.38,41.0,17.4,0.0015,0.001301,0.0012,0.0002013,0.0031,0.00154,2480.0,28.6,25.0,,LÓTICO
430.0,430.0,150.0,1.615,1.607,2.0,2.0,719.57,957.59,1.237,0.005,0.031,0.91,2.1470000000000002,2.1470000000000002,3.76,1.0,0.122,0.107,20.0,0.045,25799.2,32249.0,7.6,24.0,1.9,35.0,11.5,0.0015,0.001301,0.0012,0.0002013,0.0034,0.0109,3410.0,28.6,35.4,,LÓTICO
4600.0,24000.0,210.0,1.878,1.848,2.0,2.36,573.38,730.0,0.0035,0.005,0.031,0.378,0.378,0.378,2.63,1.0,0.108,0.101,20.0,0.069,25032.0,31290.0,7.9,28.3,1.35,43.0,7.45,0.0015,0.001301,0.0012,0.0002013,0.002,0.00154,3470.0,37.4,28.9,,LÓTICO
11000.0,24000.0,280.0,2.768,2.176,2.0,3.07,10.0,54.64,0.624,0.025,0.824,1.744,3.2169999999999996,2.368,1.0,1.0,0.323,0.227,50.0,0.078,209.92000000000002,328.0,7.6,51.2,4.5,29.0,27.8,0.0015,0.001301,0.0012,0.0002013,0.00333,0.00154,116.0,28.8,31.8,,LÓTICO
11000.0,24000.0,210.0,6.939,6.691,2.4,4.8,31.45,68.27,1.303,0.075,0.434,1.69,3.502,2.993,1.0,1.0,1.217,0.673,100.0,0.355,355.84000000000003,556.0,7.4,10.0,1.0,10.0,9.98,0.0015,0.001301,0.0012,0.0002013,0.00302,0.00154,148.0,32.2,36.1,,LÓTICO
24000.0,24000.0,11000.0,5.236,4.855,2.0,2.0,38.27,42.5,1.198,0.035,0.847,1.697,3.777,2.895,1.0,1.0,0.38,0.248,30.0,0.099,406.40000000000003,635.0,7.6,23.1,1.76,16.0,11.7,0.0015,0.001301,0.01507,0.0002013,0.11392,0.00154,156.0,24.9,30.0,,LÓTICO
24000.0,24000.0,2400.0,15.082,10.586,5.18,12.27,58.47,88.13,11.094,0.005,0.281,8.994,20.369,20.088,1.0,1.0,1.713,1.249,80.0,0.225,6396.0,7995.0,7.2,15.1,1.3,13.0,40.2,0.0015,0.001301,0.0012,0.0002013,0.0024,0.00154,1290.0,28.4,28.1,,LÓTICO
2100.0,11000.0,430.0,5.073,4.997,2.0,5.91,75.52,94.4,2.627,0.005,0.443,2.163,5.233,4.789999999999999,2.65,1.0,1.094,0.188,30.0,0.071,21536.0,26920.0,7.8,19.0,1.4,26.0,10.5,0.0015,0.001301,0.0012,0.0002013,0.00184,0.00154,3000.0,33.1,34.1,,LÓTICO
1500.0,11000.0,930.0,6.654,6.5,2.0,2.43,10.0,11.11,1.142,0.005,0.706,1.788,3.636,2.9299999999999997,1.0,1.0,0.391,0.368,40.0,0.039,324.48,507.0,7.9,,,30.0,18.9,0.0015,0.001301,0.00587,0.0002013,0.00268,0.00154,172.0,34.2,34.1,,LÓTICO
24000.0,24000.0,24000.0,6.252,6.094,2.0,2.5,11.11,17.54,2.372,0.005,0.334,0.309,3.015,2.681,1.0,1.0,0.462,0.402,7.35,0.179,369.28000000000003,577.0,7.2,,,10.0,7.35,0.0015,0.001301,0.0012,0.0002013,0.0033,0.00154,166.0,30.2,33.4,,LÓTICO
24000.0,24000.0,24000.0,6.886,3.607,2.0,3.0,33.56,36.69,1.024,0.005,0.527,0.093,1.6440000000000001,1.117,1.0,1.0,0.459,0.414,30.0,0.198,434.56,679.0,7.5,11.2,1.03,16.0,13.7,0.0015,0.001301,0.00732,0.0002013,0.00548,0.00154,162.0,30.6,35.0,,LÓTICO
24000.0,24000.0,24000.0,8.645,5.433,2.0,6.51,12.0,32.0,4.394,0.005,0.686,0.571,5.651,4.965,1.0,1.0,0.752,0.483,30.0,0.289,430.08,672.0,7.9,30.8,2.24,30.0,24.2,0.0015,0.001301,0.01984,0.00062,0.00449,0.00154,128.0,29.7,27.6,,LÓTICO
24000.0,24000.0,24000.0,43.207,33.379,21.67,30.0,60.07,86.86,4.332,0.005,0.18,0.499,5.010999999999999,4.8309999999999995,1.0,2.17,2.254,1.37,60.0,0.345,1485.44,2321.0,7.7,10.0,1.0,17.0,12.4,0.0015,0.001301,0.00993,0.0002013,0.00324,0.00154,378.0,27.1,24.3,,LÓTICO
1500.0,11000.0,1200.0,11.602,9.311,39.0,70.0,77.52,100.38,18.059,0.005,0.117,5.546,23.722,23.605,1.1,8.95,3.453,2.921,150.0,0.23,1261.44,1971.0,7.5,13.0,1.07,15.0,16.4,0.0015,0.001301,0.00975,0.0002013,0.0055,0.00154,422.0,29.9,27.9,,LÓTICO
30.0,430.0,30.0,3.525,2.597,2.0,2.0,146.48,147.86,0.347,0.005,0.031,0.076,0.423,0.423,3.81,1.0,0.333,0.321,10.0,0.04,6388.8,7986.0,7.9,10.0,1.0,29.0,5.18,0.0015,0.001301,0.02173,0.0002013,0.00534,0.00154,3970.0,33.2,26.0,,LÓTICO
24000.0,24000.0,24000.0,8.525,6.008,7.45,9.53,92.34,109.59,3.02,0.005,0.59,0.166,3.776,3.186,1.0,1.0,0.718,0.508,10.0,0.111,12416.0,15520.0,7.7,48.7,3.3,10.0,4.2,0.0015,0.001301,0.00673,0.0002013,0.00989,0.00154,1504.0,34.6,34.8,,LÓTICO
24000.0,24000.0,24000.0,5.019,4.811,2.0,2.0,26.07,27.5,0.095,0.005,0.216,11.966,12.277,12.061,1.0,1.0,0.221,0.202,20.0,0.158,234.24,366.0,7.3,32.6,2.9,34.0,16.9,0.0015,0.001301,0.04144,0.0002013,0.00674,0.00154,144.2,24.4,28.0,,LÓTICO
150.0,1500.0,90.0,5.429,5.162,7.69,8.29,60.0,76.07,0.961,0.016,0.031,2.832,3.8089999999999997,3.7929999999999997,1.0,1.0,0.454,0.234,20.0,0.095,7776.8,9721.0,7.6,26.7,2.3,27.0,11.4,0.0015,0.001301,0.0187,0.0002013,0.00188,0.00154,1520.0,20.0,25.0,,LÓTICO
24000.0,24000.0,24000.0,59.761,20.866,18.55,23.5,37.14,102.14,11.161,0.005,0.031,2.734,13.895,13.895,1.0,1.0,2.116,0.752,60.0,0.174,4829.6,6037.0,7.6,14.7,1.22,20.0,25.3,0.0015,0.001301,0.06919,0.0002013,0.00193,0.00154,804.0,28.0,30.0,,LÓTICO
2400.0,,2400.0,11.042,,,3.37,,13.86,0.171,0.094,0.744,0.052,1.061,0.223,1.0,1.0,0.284,0.234,20.0,,227.20000000000002,355.0,7.6,77.4,5.55,35.0,34.5,0.0015,0.001301,0.01707,0.0002013,0.00641,0.00154,126.0,31.0,34.4,,LÓTICO
3.0,3.0,3.0,2.76,2.76,5.2,10.333,,17.6,0.75,0.005,0.382,1.18,2.3120000000000003,1.93,1.0,1.0,0.143,0.438,5.0,0.0095,274.56,429.0,7.65,75.1,4.26,10.0,2.5,0.006,0.001301,0.0012,0.0002013,0.119,0.00154,227.36,26.0,32.5,,LÓTICO
2400.0,2400.0,11.0,0.84,0.84,2.0,2.0,10.0,10.0,1.42,0.008,0.147,1.1600000000000001,2.7350000000000003,2.58,1.0,1.0,0.113,0.346,5.0,0.009,6064.8,7581.0,7.76,88.3,6.74,13.0,4.88,0.0015,0.011,0.0012,0.0002013,0.05,0.00154,20.0,26.0,28.7,,LÓTICO
460.0,1100.0,23.0,5.873,4.574,2.0,2.0,30.15,58.65,0.75,0.029,0.031,1.16,1.939,1.91,1.45,1.0,0.078,0.238,5.0,0.009,40872.8,51091.0,7.23,91.5,5.85,10.0,11.5,0.0015,0.085,0.0012,,0.00042,0.369,332.52,24.0,27.9,,LÓTICO
20.0,28.0,14.0,2.012,1.671,4.375,6.5,10.976,12.152,0.096,0.078,0.095,0.0,0.269,0.096,,1.0,0.067,0.06,5.0,0.009,30422.08,38027.6,7.6,90.9,6.22,39.0,4.91,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,4900.0,24.5,26.3,,LÓTICO
640.0,2100.0,280.0,10.651,2.5,2.0,2.0,10.0,20.4,0.02,0.015,0.031,1.213,1.248,1.233,,1.0,0.173,0.0015,5.0,0.157,21012.0,26265.0,7.57,96.8,5.42,44.0,7.78,0.0015,0.001301,0.00584,0.0002013,0.00681,0.00154,2690.0,24.1,34.1,,LÓTICO
240.0,280.0,240.0,6.569,4.31,2.25,5.667,14.4,23.2,0.028,0.028,0.195,1.68,1.931,1.708,,1.0,0.037,0.134,20.0,0.261,15383.36,19229.2,7.84,109.1,5.6,64.0,15.4,0.0015,0.001301,0.0012,0.0002013,0.00042,0.00154,2270.0,29.1,,,LÓTICO
